71,3,8,1,2,2,0
71,3,9,1,4,2,0
71,3,11,1,2,1,0
71,3,8,1,4,1,0
71,3,9,1,2,2,0
71,3,11,1,4,2,0
71,3,10,1,2,0,0
71,3,9,1,4,0,0
71,3,8,1,2,1,0
71,3,9,1,2,0,0
71,3,10,1,4,0,0
71,3,8,1,4,1,0
71,3,11,1,2,2,0
71,3,9,1,4,2,0
71,3,10,1,2,0,0
71,3,11,1,4,0,0
71,3,9,1,2,2,0
71,3,9,1,4,2,0
71,3,8,1,2,1,0
71,3,10,1,4,1,0
71,3,11,1,2,0,0
71,3,8,1,4,0,0
71,3,8,1,2,0,0
71,3,11,1,4,0,0
71,3,11,1,2,0,0
71,3,8,1,4,0,0
71,3,8,1,2,0,0
71,3,11,1,4,0,0
71,3,11,1,2,0,0
71,3,8,1,4,0,0
71,3,8,1,2,0,0
71,3,11,1,4,0,0
71,3,11,1,2,0,0
71,3,10,1,2,1,0
71,3,8,1,4,0,0
71,3,9,1,2,2,0
71,3,9,1,4,2,0
71,3,8,1,2,0,0
71,3,10,1,4,0,0
71,3,10,1,2,0,0
71,3,11,1,4,0,0
71,3,11,1,2,0,0
71,3,8,1,4,0,0
71,3,9,1,2,2,0
71,3,10,1,4,2,0
71,3,10,1,2,2,0
71,3,11,1,4,2,0
71,3,11,1,2,2,0
71,3,9,1,4,2,0
71,3,8,1,2,0,0
71,3,10,1,4,0,0
71,3,10,1,2,0,0
71,3,11,1,4,0,0
71,3,8,1,4,2,0
71,3,11,1,2,0,0
71,3,9,1,4,0,0
71,3,9,1,2,0,0
71,3,10,1,4,0,0
71,3,10,1,2,0,0
71,3,11,1,4,0,0
71,3,11,1,2,0,0
71,3,9,1,4,0,0
71,3,8,1,2,2,0
71,3,10,1,4,2,0
71,3,9,1,2,0,0
71,3,11,1,4,0,0
71,3,10,1,2,2,0
71,3,8,1,4,2,0
71,3,8,1,2,2,0
71,3,9,1,4,2,0
71,3,9,1,2,2,0
71,3,10,1,4,2,0
71,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,10,1,2,2,0
72,3,11,1,4,2,0
72,3,8,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,11,1,2,2,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,8,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,10,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,4,1,0
72,3,10,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,8,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,8,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,10,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,8,1,2,0,0
72,3,11,1,4,0,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,10,1,2,0,0
72,3,9,1,4,0,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,8,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,9,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,8,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,10,1,4,0,0
72,3,9,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,10,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,4,1,0
72,3,10,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,8,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,9,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,8,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,9,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,8,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,8,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,8,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,9,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,8,1,2,0,0
72,3,11,1,4,0,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,10,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,8,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,8,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,11,1,2,0,0
72,3,10,1,4,0,0
72,3,9,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,10,1,2,0,0
72,3,9,1,4,0,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,10,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,8,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,9,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,11,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,9,1,2,0,0
72,3,8,1,4,0,0
72,3,8,1,2,0,0
72,3,9,1,4,0,0
72,3,11,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,8,1,4,1,0
72,3,9,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,8,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,11,1,4,1,0
72,3,10,1,2,0,0
72,3,8,1,4,0,0
72,3,11,1,2,1,0
72,3,9,1,4,1,0
72,3,8,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,9,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,9,1,4,1,0
72,3,9,1,2,1,0
72,3,10,1,4,1,0
72,3,11,1,2,0,0
72,3,8,1,4,0,0
72,3,10,1,2,1,0
72,3,9,1,4,1,0
72,3,8,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,9,1,2,1,0
72,3,8,1,4,1,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,9,1,2,0,0
72,3,10,1,4,0,0
72,3,10,1,2,0,0
72,3,11,1,4,0,0
72,3,11,1,2,0,0
72,3,9,1,4,0,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
72,3,11,1,4,1,0
72,3,11,1,2,1,0
72,3,8,1,4,1,0
72,3,8,1,2,1,0
72,3,10,1,4,1,0
72,3,10,1,2,1,0
73,3,11,1,4,1,0
73,3,8,1,4,2,0
73,3,9,1,2,0,0
73,3,10,1,4,0,0
73,3,8,1,2,2,0
73,3,8,1,4,2,0
73,3,11,1,2,1,0
73,3,9,1,4,1,0
73,3,9,1,2,1,0
73,3,11,1,4,1,0
73,3,11,1,2,1,0
73,3,9,1,4,1,0
73,3,10,1,2,0,0
73,3,11,1,4,0,0
73,3,8,1,2,2,0
73,3,11,1,2,0,0
73,3,8,1,4,0,0
73,3,9,1,2,1,0
73,3,10,1,4,1,0
73,3,8,1,2,0,0
73,3,11,1,4,0,0
73,3,11,1,2,0,0
73,3,8,1,4,0,0
73,3,8,1,2,0,0
73,3,9,1,4,0,0
73,3,9,1,2,0,0
73,3,11,1,4,0,0
73,3,10,1,2,1,0
73,3,8,1,4,1,0
73,3,11,1,2,0,0
73,3,9,1,4,0,0
73,3,8,1,2,1,0
73,3,10,1,4,1,0
73,3,9,1,2,0,0
73,3,11,1,4,0,0
73,3,11,1,2,0,0
73,3,8,1,4,0,0
73,3,10,1,2,1,0
73,3,9,1,4,1,0
73,3,9,1,2,1,0
73,3,11,1,4,1,0
73,3,11,1,2,1,0
73,3,9,1,4,1,0
73,3,8,1,2,0,0
73,3,10,1,4,0,0
73,3,9,1,2,1,0
73,3,11,1,4,1,0
73,3,11,1,2,1,0
73,3,8,1,4,1,0
73,3,10,1,2,0,0
73,3,9,1,4,0,0
73,3,9,1,2,0,0
73,3,11,1,4,0,0
73,3,11,1,2,0,0
73,3,9,1,4,0,0
73,3,9,1,2,0,0
73,3,10,1,4,0,0
73,3,10,1,2,0,0
73,3,11,1,4,0,0
73,3,8,1,2,1,0
73,3,8,1,4,1,0
73,3,11,1,2,0,0
73,3,9,1,4,0,0
73,3,9,1,2,0,0
73,3,10,1,4,0,0
73,3,10,1,2,0,0
73,3,11,1,4,0,0
73,3,8,1,2,1,0
73,3,8,1,4,1,0
73,3,11,1,2,0,0
73,3,9,1,4,0,0
73,3,9,1,2,0,0
73,3,10,1,4,0,0
73,3,8,1,2,1,0
73,3,11,1,4,1,0
73,3,11,1,2,1,0
73,3,8,1,4,1,0
73,3,8,1,2,1,0
73,3,9,1,4,1,0
73,3,9,1,2,1,0
73,3,11,1,4,1,0
73,3,10,1,2,0,0
73,3,8,1,4,0,0
73,3,8,1,2,0,0
73,3,9,1,4,0,0
